Date,0700.HK,0005.HK,0016.HK,0857.HK,0941.HK,0241.HK,0175.HK,1099.HK,1299.HK,0027.HK
2023-07-06,326.79998779296875,61.0,96.8499984741211,5.460000038146973,64.0,4.679999828338623,9.779999732971191,23.549999237060547,77.19999694824219,49.95000076293945
2023-07-07,326.6000061035156,60.650001525878906,95.0999984741211,5.389999866485596,63.099998474121094,4.670000076293945,9.640000343322754,23.850000381469727,76.55000305175781,49.599998474121094
2023-07-10,328.79998779296875,60.95000076293945,93.55000305175781,5.380000114440918,62.650001525878906,4.860000133514404,9.600000381469727,23.700000762939453,76.6500015258789,50.04999923706055
2023-07-11,333.79998779296875,60.75,96.19999694824219,5.440000057220459,62.599998474121094,4.840000152587891,9.720000267028809,23.700000762939453,77.5,52.20000076293945
2023-07-12,340.0,61.400001525878906,96.3499984741211,5.539999961853027,62.400001525878906,4.869999885559082,9.779999732971191,23.350000381469727,78.5999984741211,52.75
2023-07-13,349.79998779296875,62.150001525878906,97.75,5.800000190734863,63.25,5.190000057220459,9.850000381469727,23.399999618530273,81.0,53.54999923706055
2023-07-14,352.6000061035156,62.79999923706055,97.44999694824219,5.860000133514404,64.44999694824219,5.190000057220459,9.770000457763672,23.450000762939453,80.5,54.45000076293945
2023-07-18,336.3999938964844,62.95000076293945,95.8499984741211,5.78000020980835,63.599998474121094,5.0,9.729999542236328,24.100000381469727,79.6500015258789,53.849998474121094
2023-07-19,333.0,63.25,95.5999984741211,5.869999885559082,64.19999694824219,4.960000038146973,9.6899995803833,23.899999618530273,78.5,53.79999923706055
2023-07-20,332.79998779296875,63.79999923706055,96.69999694824219,5.820000171661377,64.30000305175781,4.949999809265137,9.630000114440918,23.799999237060547,77.4000015258789,53.54999923706055
2023-07-21,333.0,64.30000305175781,97.75,5.849999904632568,64.94999694824219,5.050000190734863,9.5600004196167,24.0,78.5999984741211,53.75
2023-07-24,325.0,63.70000076293945,96.05000305175781,5.760000228881836,64.5,5.050000190734863,9.369999885559082,23.75,75.69999694824219,53.04999923706055
2023-07-25,345.0,64.5,96.75,5.75,65.0,5.289999961853027,10.100000381469727,24.149999618530273,76.94999694824219,53.400001525878906
