Date,7203.T,6758.T,8306.T,4502.T,3382.T,9432.T,1802.T,9501.T,3407.T,5401.T
2022-11-28,2033.0,11510.0,751.9000244140625,4036.0,1900.6666259765625,155.16000366210938,1025.0,528.0,1017.5,2178.0
2022-11-29,2005.5,11370.0,764.4000244140625,4008.0,1889.0,153.55999755859375,1022.0,516.0,1014.5,2188.0
2022-11-30,2010.5,11255.0,755.0999755859375,4050.0,1859.6666259765625,152.8000030517578,1024.0,499.0,1019.0,2192.5
2022-12-01,1998.5,11325.0,748.0,4033.0,1850.3333740234375,152.75999450683594,1009.0,493.0,1025.0,2194.0
2022-12-02,1971.0,11180.0,738.7000122070312,3967.0,1808.0,148.9199981689453,990.0,494.0,1003.5,2180.0
2022-12-05,1951.0,11145.0,741.9000244140625,3955.0,1803.6666259765625,148.52000427246094,993.0,486.0,1009.0,2220.5
2022-12-06,1943.5,11015.0,748.5,3980.0,1806.6666259765625,149.60000610351562,1004.0,485.0,1015.0,2263.0
2022-12-07,1949.5,10875.0,755.7999877929688,4000.0,1830.6666259765625,148.8000030517578,1013.0,495.0,1012.5,2262.5
2022-12-08,1938.5,10665.0,747.4000244140625,4019.0,1833.3333740234375,147.8800048828125,1004.0,489.0,995.9000244140625,2269.5
2022-12-09,1954.0,10910.0,754.7999877929688,4091.0,1857.6666259765625,150.1199951171875,1012.0,516.0,999.0,2276.0
2022-12-12,1963.0,10875.0,755.5,4051.0,1862.6666259765625,149.1999969482422,1005.0,510.0,999.0,2241.0
2022-12-13,1968.5,10990.0,758.0,4160.0,1865.0,150.1999969482422,1011.0,507.0,997.5,2267.5
2022-12-14,1978.0,11150.0,757.5999755859375,4168.0,1880.3333740234375,150.36000061035156,1016.0,513.0,1009.5,2290.0
2022-12-15,1978.5,11045.0,761.7000122070312,4180.0,1896.0,150.83999633789062,1018.0,512.0,1002.0,2291.0
2022-12-16,1941.0,10855.0,761.2000122070312,4159.0,1893.0,149.24000549316406,1009.0,503.0,982.5,2261.0
2022-12-19,1910.0,10745.0,772.2000122070312,4112.0,1889.6666259765625,150.24000549316406,1007.0,498.0,981.2000122070312,2245.0
2022-12-20,1845.0,10350.0,818.4000244140625,4072.0,1861.6666259765625,149.0800018310547,1004.0,499.0,965.4000244140625,2198.0
2022-12-21,1808.0,10185.0,850.5,4063.0,1845.3333740234375,149.32000732421875,1002.0,494.0,947.2999877929688,2205.0
2022-12-22,1841.0,10280.0,869.5,4070.0,1876.3333740234375,151.47999572753906,1009.0,499.0,950.7000122070312,2223.5
2022-12-23,1818.0,10200.0,898.0,4100.0,1877.6666259765625,152.1999969482422,1008.0,514.0,946.4000244140625,2226.0
2022-12-26,1823.0,10230.0,881.0999755859375,4102.0,1876.3333740234375,151.24000549316406,1013.0,492.0,956.2000122070312,2276.5
2022-12-27,1817.5,10155.0,897.7999877929688,4122.0,1905.6666259765625,151.44000244140625,1014.0,483.0,952.0999755859375,2285.5
2022-12-28,1819.0,10180.0,897.5,4130.0,1913.3333740234375,151.9600067138672,1017.0,482.0,951.5,2318.0
2022-12-29,1817.0,10115.0,881.5,4130.0,1886.6666259765625,151.1199951171875,1007.0,482.0,945.7999877929688,2294.5
2022-12-30,1812.5,10035.0,889.0,4111.0,1886.6666259765625,150.47999572753906,998.0,476.0,941.4000244140625,2292.0
2023-01-04,1799.0,10165.0,926.2000122070312,4031.0,1846.6666259765625,150.47999572753906,982.0,459.0,931.0,2232.5
2023-01-05,1807.5,10385.0,912.0,4075.0,1847.0,150.52000427246094,953.0,460.0,932.7000122070312,2250.5
2023-01-06,1825.0,10635.0,902.4000244140625,4080.0,1851.0,149.63999938964844,949.0,455.0,929.5,2287.0
2023-01-10,1827.0,10725.0,893.2999877929688,4026.0,1876.6666259765625,147.83999633789062,949.0,436.0,926.7999877929688,2368.0
2023-01-11,1837.5,11100.0,908.0,4099.0,1916.3333740234375,149.0800018310547,955.0,435.0,933.5,2455.0
2023-01-12,1857.5,11145.0,953.5999755859375,4095.0,1930.3333740234375,149.75999450683594,946.0,425.0,938.0999755859375,2468.0
2023-01-13,1815.5,10965.0,977.0999755859375,4095.0,2047.3333740234375,149.60000610351562,947.0,432.0,936.0999755859375,2540.5
2023-01-16,1817.5,10855.0,949.0,4103.0,2000.0,149.0,940.0,432.0,924.2000122070312,2512.0
2023-01-17,1863.0,11120.0,950.5999755859375,4119.0,2014.6666259765625,149.72000122070312,945.0,433.0,937.2999877929688,2537.5
2023-01-18,1909.5,11350.0,943.0999755859375,4164.0,2006.6666259765625,150.44000244140625,954.0,446.0,947.5,2569.0
2023-01-19,1864.5,11380.0,926.0,4150.0,1987.6666259765625,150.1199951171875,948.0,438.0,937.2999877929688,2555.0
2023-01-20,1883.0,11430.0,937.5999755859375,4172.0,1987.0,152.0399932861328,966.0,452.0,943.7999877929688,2628.0
2023-01-23,1889.0,11450.0,936.7999877929688,4199.0,2015.6666259765625,153.1999969482422,977.0,445.0,953.9000244140625,2690.0
2023-01-24,1911.5,11670.0,960.2999877929688,4200.0,2051.0,155.8000030517578,986.0,452.0,958.5,2613.5
2023-01-25,1905.0,11665.0,962.2000122070312,4220.0,2043.0,155.9600067138672,992.0,466.0,952.7000122070312,2731.5
2023-01-26,1893.0,11515.0,952.0,4176.0,2036.3333740234375,156.27999877929688,995.0,470.0,960.0,2721.5
2023-01-27,1900.5,11630.0,978.0,4134.0,2045.6666259765625,155.1199951171875,995.0,473.0,971.0,2757.0
2023-01-30,1902.0,11600.0,980.0,4135.0,2048.333251953125,155.52000427246094,996.0,467.0,972.2999877929688,2702.0
2023-01-31,1896.5,11580.0,952.7000122070312,4090.0,2042.3333740234375,155.67999267578125,1006.0,485.0,982.4000244140625,2695.0
2023-02-01,1903.0,11470.0,948.5,4075.0,2030.0,155.44000244140625,988.0,478.0,979.7000122070312,2719.0
2023-02-02,1880.5,11490.0,935.5999755859375,4054.0,1997.0,153.75999450683594,968.0,459.0,966.5999755859375,2706.0
2023-02-03,1891.5,12200.0,928.5,4171.0,1983.3333740234375,153.1999969482422,958.0,447.0,964.0999755859375,2682.0
2023-02-06,1913.5,12015.0,909.0,4171.0,1999.3333740234375,153.9600067138672,982.0,455.0,970.2000122070312,2730.0
2023-02-07,1897.0,12055.0,938.0999755859375,4182.0,1984.3333740234375,154.27999877929688,969.0,459.0,964.5,2670.0
2023-02-08,1897.5,11955.0,943.2999877929688,4243.0,1987.6666259765625,154.8800048828125,976.0,463.0,945.0999755859375,2635.5
2023-02-09,1901.0,11945.0,944.9000244140625,4219.0,1971.3333740234375,153.67999267578125,974.0,456.0,942.2000122070312,2662.5
2023-02-10,1879.0,11940.0,957.7999877929688,4218.0,1999.3333740234375,153.67999267578125,980.0,457.0,942.2999877929688,2783.5
2023-02-13,1876.5,11710.0,966.2999877929688,4176.0,2014.3333740234375,154.39999389648438,980.0,458.0,940.4000244140625,2837.0
2023-02-14,1882.5,11780.0,972.5999755859375,4212.0,2029.6666259765625,155.0399932861328,984.0,462.0,937.7000122070312,2889.5
2023-02-15,1874.0,11705.0,981.0999755859375,4196.0,2022.0,155.36000061035156,970.0,461.0,928.4000244140625,2956.0
2023-02-16,1913.0,11760.0,974.9000244140625,4186.0,2035.6666259765625,155.55999755859375,964.0,463.0,936.5999755859375,2988.5
2023-02-17,1907.5,11480.0,981.0,4182.0,2027.6666259765625,155.52000427246094,969.0,470.0,938.2000122070312,3050.0
2023-02-20,1902.5,11440.0,998.2999877929688,4263.0,2044.6666259765625,158.8800048828125,978.0,480.0,954.0999755859375,3097.0
2023-02-21,1890.0,11350.0,983.2000122070312,4305.0,2023.0,158.60000610351562,987.0,479.0,956.7000122070312,3078.0
2023-02-22,1865.0,11120.0,975.2000122070312,4293.0,2002.6666259765625,158.0,984.0,471.0,941.9000244140625,3101.0
2023-02-24,1858.0,11355.0,963.0,4203.0,2025.3333740234375,159.1999969482422,986.0,464.0,945.0,3070.0
2023-02-27,1857.0,11400.0,965.7999877929688,4199.0,2015.6666259765625,158.63999938964844,1018.0,456.0,956.0,3132.0
2023-02-28,1862.5,11430.0,965.0999755859375,4212.0,2030.0,157.8800048828125,1007.0,452.0,949.7999877929688,3037.0
2023-03-01,1863.5,11435.0,955.4000244140625,4180.0,2020.6666259765625,157.0399932861328,1014.0,454.0,953.7999877929688,3095.0
2023-03-02,1863.5,11380.0,945.7000122070312,4182.0,2016.3333740234375,156.72000122070312,1017.0,446.0,950.2000122070312,3116.0
2023-03-03,1884.5,11545.0,960.0,4246.0,2059.333251953125,159.47999572753906,1023.0,454.0,960.9000244140625,3148.0
2023-03-06,1905.5,11840.0,972.5,4276.0,2090.0,159.16000366210938,1030.0,458.0,968.0,3165.0
2023-03-07,1914.5,11990.0,983.0999755859375,4300.0,2087.0,159.72000122070312,1035.0,464.0,973.5999755859375,3217.0
2023-03-08,1907.5,12060.0,980.9000244140625,4335.0,2110.0,160.63999938964844,1052.0,466.0,971.7000122070312,3207.0
2023-03-09,1919.5,12025.0,993.5999755859375,4403.0,2196.333251953125,161.0399932861328,1065.0,468.0,984.0,3282.0
2023-03-10,1896.0,11700.0,932.7000122070312,4348.0,2066.666748046875,159.44000244140625,1057.0,468.0,973.2000122070312,3222.0
2023-03-13,1864.0,11605.0,900.2999877929688,4292.0,2046.6666259765625,158.55999755859375,1036.0,457.0,943.2999877929688,3196.0
2023-03-14,1809.0,11285.0,823.0,4280.0,1978.6666259765625,157.16000366210938,1007.0,448.0,922.4000244140625,3070.0
2023-03-15,1812.0,11320.0,861.5,4350.0,1970.6666259765625,157.8800048828125,1024.0,458.0,935.4000244140625,3150.0
2023-03-16,1790.0,11235.0,837.5999755859375,4281.0,1963.6666259765625,160.27999877929688,1005.0,461.0,923.0,3002.0
2023-03-17,1786.0,11630.0,840.9000244140625,4380.0,1972.0,160.24000549316406,996.0,458.0,922.5,3001.0
2023-03-20,1767.0,11560.0,825.4000244140625,4291.0,1923.6666259765625,159.67999267578125,980.0,443.0,897.5,2956.5
2023-03-22,1801.0,11730.0,850.7999877929688,4365.0,1924.6666259765625,161.75999450683594,994.0,448.0,905.9000244140625,3004.0
2023-03-23,1787.0,11580.0,839.2000122070312,4251.0,1921.3333740234375,159.52000427246094,990.0,449.0,909.2000122070312,3019.0
2023-03-24,1784.0,11595.0,830.0,4263.0,1939.0,158.75999450683594,996.0,453.0,904.7000122070312,2999.5
2023-03-27,1790.0,11450.0,825.5999755859375,4295.0,1950.0,159.75999450683594,1002.0,447.0,912.2999877929688,2998.0
2023-03-28,1805.5,11330.0,839.5999755859375,4289.0,1976.6666259765625,159.9199981689453,1011.0,448.0,917.5,2992.5
2023-03-29,1852.0,11495.0,844.0,4369.0,1983.3333740234375,161.8800048828125,1025.0,459.0,929.5,3031.0
2023-03-30,1842.0,11735.0,827.5,4320.0,1980.0,159.0399932861328,1000.0,477.0,918.0,3002.0
2023-03-31,1880.0,11985.0,847.9000244140625,4350.0,1991.6666259765625,158.47999572753906,1013.0,473.0,926.2999877929688,3120.0
2023-04-03,1897.0,12030.0,861.0,4350.0,2004.0,158.60000610351562,1025.0,482.0,938.7999877929688,3119.0
2023-04-04,1899.0,12015.0,863.5999755859375,4342.0,1975.0,159.52000427246094,1030.0,489.0,941.0,3069.0
2023-04-05,1852.5,11810.0,841.0,4315.0,1947.6666259765625,158.0,1002.0,485.0,917.5999755859375,2978.5
2023-04-06,1826.5,11555.0,833.7000122070312,4397.0,1957.3333740234375,157.55999755859375,999.0,496.0,912.5,2913.0
2023-04-07,1819.5,11610.0,845.5,4400.0,1878.6666259765625,157.16000366210938,1002.0,486.0,920.5999755859375,2939.0
2023-04-10,1827.5,11675.0,851.5999755859375,4428.0,1903.0,157.1199951171875,1001.0,490.0,920.5999755859375,2960.5
2023-04-11,1826.0,11850.0,853.0999755859375,4389.0,1915.3333740234375,157.8800048828125,1004.0,497.0,926.9000244140625,2992.5
2023-04-12,1823.5,11995.0,854.9000244140625,4431.0,1924.6666259765625,159.24000549316406,1014.0,496.0,939.0,3048.0
2023-04-13,1812.5,11900.0,850.7000122070312,4440.0,1926.0,159.1999969482422,1013.0,489.0,939.2999877929688,3003.0
2023-04-14,1808.0,12110.0,848.0,4466.0,1958.6666259765625,159.55999755859375,1021.0,497.0,937.0999755859375,2996.0
2023-04-17,1834.0,12135.0,869.7999877929688,4462.0,1963.3333740234375,158.8000030517578,1030.0,489.0,938.0,2993.0
2023-04-18,1833.5,12190.0,878.0999755859375,4489.0,2006.6666259765625,162.0,1030.0,494.0,940.4000244140625,2993.0
2023-04-19,1823.0,12310.0,889.7000122070312,4478.0,1996.6666259765625,162.0,1026.0,491.0,946.9000244140625,3030.0
2023-04-20,1813.5,12325.0,886.4000244140625,4482.0,2003.0,160.9600067138672,1032.0,489.0,948.7000122070312,3020.0
2023-04-21,1802.0,12290.0,866.7000122070312,4492.0,1992.3333740234375,160.47999572753906,1033.0,505.0,948.5999755859375,3007.0
2023-04-24,1798.0,12285.0,857.0,4516.0,1993.3333740234375,161.60000610351562,1042.0,500.0,944.0999755859375,2970.0
2023-04-25,1800.0,12310.0,859.0999755859375,4533.0,2001.6666259765625,163.32000732421875,1049.0,490.0,947.0999755859375,2856.0
2023-04-26,1803.5,12140.0,843.2000122070312,4517.0,1994.6666259765625,163.36000061035156,1104.0,479.0,935.7999877929688,2857.5
2023-04-27,1825.0,12570.0,860.0999755859375,4506.0,2002.0,163.9600067138672,1114.0,480.0,942.0999755859375,2895.5
2023-04-28,1857.0,12830.0,852.9000244140625,4512.0,2048.333251953125,165.9600067138672,1132.0,487.0,957.7000122070312,2893.0
2023-05-01,1874.0,12595.0,869.2999877929688,4546.0,2095.0,167.1999969482422,1129.0,494.0,963.7000122070312,2901.5
2023-05-02,1864.5,12585.0,862.5999755859375,4580.0,2075.0,167.39999389648438,1132.0,486.0,956.2000122070312,2898.0
2023-05-08,1856.0,12345.0,848.2999877929688,4593.0,2073.0,167.1199951171875,1146.0,489.0,958.0999755859375,2937.0
2023-05-09,1916.5,12635.0,863.0999755859375,4629.0,2107.0,168.67999267578125,1163.0,496.0,966.0,3094.0
2023-05-10,1931.5,12520.0,863.0,4575.0,2091.0,167.60000610351562,1172.0,492.0,1001.5,2825.0
2023-05-11,1916.0,12555.0,870.2000122070312,4565.0,2090.0,167.55999755859375,1089.0,486.0,959.9000244140625,2870.0
2023-05-12,1942.0,12780.0,868.5,4449.0,2102.333251953125,164.32000732421875,1107.0,499.0,963.0999755859375,2859.0
2023-05-15,1933.0,12875.0,884.9000244140625,4490.0,2121.666748046875,167.9600067138672,1129.0,510.0,961.5999755859375,2859.0
2023-05-16,1923.5,12820.0,909.5,4508.0,2133.333251953125,166.44000244140625,1139.0,522.0,955.0,2871.5
2023-05-17,1928.0,12895.0,929.2999877929688,4460.0,2133.333251953125,166.67999267578125,1154.0,505.0,956.9000244140625,2835.0
2023-05-18,1955.5,13720.0,945.7000122070312,4466.0,2131.333251953125,166.1999969482422,1142.0,481.0,960.5999755859375,2860.5
2023-05-19,1959.5,13590.0,926.9000244140625,4470.0,2128.333251953125,164.9600067138672,1143.0,475.0,951.0,2843.5
2023-05-22,1950.0,13610.0,923.5,4553.0,2150.0,168.16000366210938,1155.0,477.0,965.5999755859375,2865.0
2023-05-23,1857.0,13315.0,921.2000122070312,4554.0,2164.0,166.72000122070312,1159.0,475.0,965.2000122070312,2819.0
2023-05-24,1956.5,13185.0,930.0999755859375,4550.0,2136.666748046875,165.24000549316406,1160.0,491.0,965.0,2861.5
2023-05-25,1938.5,13270.0,912.5999755859375,4556.0,2100.0,164.75999450683594,1169.0,486.0,963.7000122070312,2837.5
2023-05-26,1937.0,13365.0,906.5,4522.0,2056.666748046875,163.1199951171875,1171.0,477.0,960.0,2790.0
2023-05-29,1928.5,13275.0,928.0,4539.0,2050.0,162.75999450683594,1174.0,480.0,965.5,2811.0
2023-05-30,1940.0,13355.0,933.9000244140625,4542.0,2017.6666259765625,160.60000610351562,1171.0,487.0,959.9000244140625,2837.0
2023-05-31,1908.5,13160.0,932.5,4421.0,1948.3333740234375,158.1999969482422,1124.0,481.0,948.5,2715.5
2023-06-01,1943.0,13410.0,963.9000244140625,4417.0,1982.6666259765625,159.63999938964844,1143.0,500.0,941.7000122070312,2756.5
2023-06-02,2009.5,13550.0,969.2999877929688,4468.0,1998.3333740234375,161.60000610351562,1154.0,522.0,955.2000122070312,2797.0
2023-06-05,2028.5,13860.0,975.2000122070312,4497.0,2004.3333740234375,162.55999755859375,1180.0,503.0,966.4000244140625,2857.0
2023-06-06,2050.0,13875.0,969.2999877929688,4567.0,2056.0,165.1999969482422,1190.5,495.70001220703125,970.4000244140625,2895.0
2023-06-07,2022.0,13605.0,957.5,4515.0,2025.3333740234375,164.27999877929688,1174.5,493.29998779296875,960.7999877929688,2862.0
2023-06-08,2024.0,13380.0,959.5999755859375,4481.0,2021.6666259765625,162.32000732421875,1166.0,510.0,958.0,2850.5
2023-06-09,2051.5,13665.0,967.9000244140625,4537.0,2042.6666259765625,165.32000732421875,1177.5,524.7999877929688,962.4000244140625,2895.0
2023-06-12,2069.0,13805.0,961.0,4504.0,2052.0,164.72000122070312,1166.5,504.3999938964844,957.0,2889.0
2023-06-13,2173.5,13920.0,963.2000122070312,4524.0,2064.666748046875,164.39999389648438,1172.5,506.20001220703125,958.0,2886.0
2023-06-14,2310.0,14035.0,988.2000122070312,4533.0,2092.333251953125,163.9600067138672,1176.0,500.0,961.0999755859375,3001.0
2023-06-15,2320.5,13950.0,989.9000244140625,4537.0,2052.666748046875,163.24000549316406,1182.5,492.8999938964844,972.9000244140625,2989.0
2023-06-16,2316.0,13765.0,985.7999877929688,4572.0,2026.6666259765625,163.32000732421875,1181.0,506.8999938964844,971.7999877929688,2984.5
2023-06-19,2253.0,13670.0,990.9000244140625,4635.0,2042.0,163.60000610351562,1166.0,506.20001220703125,986.5,2937.5
2023-06-20,2244.0,13735.0,983.0,4596.0,2049.0,162.47999572753906,1159.0,500.70001220703125,984.7999877929688,2886.5
2023-06-21,2218.5,13470.0,995.7999877929688,4583.0,2040.0,164.60000610351562,1187.0,506.5,981.2999877929688,2934.5
2023-06-22,2240.5,13300.0,1033.5,4589.0,1996.0,165.47999572753906,1214.5,520.0,965.0999755859375,2954.0
2023-06-23,2199.5,13040.0,1017.0,4598.0,2021.6666259765625,164.8000030517578,1206.5,552.7999877929688,953.7999877929688,2917.5
2023-06-26,2221.0,12990.0,1006.5,4548.0,2028.3333740234375,165.27999877929688,1206.0,527.2000122070312,957.9000244140625,2923.5
2023-06-27,2237.0,12830.0,1018.5,4487.0,2035.6666259765625,167.44000244140625,1216.5,519.2999877929688,963.7000122070312,2923.0
2023-06-28,2300.0,13160.0,1034.0,4554.0,2070.0,176.1999969482422,1241.5,527.9000244140625,975.2000122070312,2995.0
2023-06-29,2295.5,13050.0,1066.5,4556.0,2110.333251953125,171.1999969482422,1241.0,528.2000122070312,965.2999877929688,2976.0
2023-06-30,2308.5,12965.0,1065.0,4527.0,2068.333251953125,170.5,1244.0,527.0999755859375,972.0,3004.0
2023-07-03,2325.5,13330.0,1085.5,4547.0,2072.333251953125,171.1999969482422,1257.5,534.7000122070312,990.0,3020.0
2023-07-04,2338.0,13195.0,1111.0,4518.0,2057.0,169.6999969482422,1242.5,536.7999877929688,983.2999877929688,3021.0
2023-07-05,2341.0,13310.0,1096.0,4544.0,2050.0,168.6999969482422,1240.0,540.5,990.0,3053.0
2023-07-06,2327.0,13145.0,1075.5,4493.0,2027.0,167.0,1232.5,542.5999755859375,995.7999877929688,2996.5
2023-07-07,2299.5,13005.0,1057.5,4410.0,2007.6666259765625,166.1999969482422,1225.5,525.0999755859375,979.7999877929688,2993.5
2023-07-10,2260.0,12830.0,1058.0,4408.0,2001.6666259765625,166.89999389648438,1230.0,515.2999877929688,973.9000244140625,2972.0
2023-07-11,2211.0,12675.0,1052.0,4411.0,2000.0,163.0,1230.0,513.5999755859375,968.0,2945.5
2023-07-12,2198.0,12450.0,1069.5,4306.0,2058.0,163.0,1222.0,510.1000061035156,963.0999755859375,2944.5
2023-07-13,2211.5,13010.0,1062.0,4326.0,2055.666748046875,163.10000610351562,1221.0,512.5,961.7000122070312,2973.5
2023-07-14,2218.0,12870.0,1058.0,4304.0,1950.0,162.5,1232.0,501.29998779296875,959.4000244140625,2997.5
2023-07-18,2240.0,13200.0,1083.0,4290.0,1968.3333740234375,161.5,1230.5,501.8999938964844,951.5999755859375,2991.0
2023-07-19,2291.0,13255.0,1085.0,4332.0,1967.6666259765625,162.5,1243.0,503.70001220703125,954.5,3018.0
2023-07-20,2287.0,13075.0,1071.0,4311.0,1962.3333740234375,163.60000610351562,1252.0,503.29998779296875,947.5,3065.0
2023-07-21,2287.5,13115.0,1074.5,4387.0,1954.0,165.10000610351562,1264.0,511.5,951.0,3065.0
2023-07-24,2324.0,13265.0,1053.0,4409.0,1952.0,167.39999389648438,1299.0,525.0,962.2000122070312,3158.0
2023-07-25,2344.5,13155.0,1071.0,4373.0,1961.3333740234375,163.0,1311.0,523.7999877929688,961.0999755859375,3180.0
2023-07-26,2322.0,13160.0,1068.5,4370.0,1957.0,160.8000030517578,1303.5,534.7000122070312,960.0,3180.0
2023-07-27,2320.5,13210.0,1079.0,4401.0,1959.0,160.8000030517578,1311.0,552.7999877929688,962.4000244140625,3211.0
2023-07-28,2310.0,13040.0,1136.0,4324.0,1945.6666259765625,160.60000610351562,1299.0,545.7000122070312,961.5,3175.0
2023-07-31,2386.0,13315.0,1146.0,4341.0,1964.3333740234375,162.89999389648438,1314.5,565.0,968.4000244140625,3246.0
2023-08-01,2445.5,13480.0,1133.0,4415.0,1981.3333740234375,162.3000030517578,1327.0,590.0,973.7999877929688,3291.0
2023-08-02,2502.5,13235.0,1128.0,4372.0,1938.6666259765625,160.3000030517578,1330.0,563.9000244140625,969.2000122070312,3248.0
2023-08-03,2407.5,12935.0,1124.5,4363.0,1920.0,159.1999969482422,1308.0,572.7999877929688,936.0999755859375,3238.0
2023-08-04,2437.5,12925.0,1144.5,4344.0,1942.6666259765625,158.5,1308.5,570.7999877929688,900.0,3269.0
2023-08-07,2444.0,12915.0,1133.5,4373.0,1949.0,160.0,1217.5,560.4000244140625,918.5999755859375,3380.0
2023-08-08,2423.5,12975.0,1129.5,4389.0,1987.6666259765625,161.8000030517578,1249.0,571.0,930.0,3379.0
2023-08-09,2395.5,12985.0,1095.0,4428.0,2014.6666259765625,162.89999389648438,1260.0,574.2999877929688,925.2000122070312,3389.0
2023-08-10,2429.0,12565.0,1121.5,4452.0,2016.6666259765625,163.60000610351562,1299.5,581.0999755859375,935.4000244140625,3373.0
2023-08-14,2408.0,12175.0,1110.0,4447.0,2055.0,164.1999969482422,1272.0,586.9000244140625,931.5,3350.0
2023-08-15,2419.0,12220.0,1121.5,4449.0,2038.6666259765625,164.0,1270.0,600.9000244140625,931.5999755859375,3390.0
2023-08-16,2370.5,12010.0,1088.5,4425.0,2025.6666259765625,162.89999389648438,1284.5,611.2999877929688,920.0,3302.0
2023-08-17,2377.0,12130.0,1099.0,4439.0,2012.3333740234375,163.1999969482422,1280.5,605.2999877929688,913.2999877929688,3260.0
2023-08-18,2349.0,12015.0,1094.5,4392.0,1968.3333740234375,162.3000030517578,1267.5,582.7999877929688,909.7999877929688,3247.0
2023-08-21,2356.5,12000.0,1093.5,4388.0,1986.3333740234375,161.6999969482422,1275.5,607.0,911.7000122070312,3268.0
2023-08-22,2416.5,12065.0,1128.5,4403.0,2001.3333740234375,163.39999389648438,1270.0,611.2000122070312,920.7999877929688,3297.0
2023-08-23,2410.5,12050.0,1129.0,4430.0,2006.3333740234375,164.3000030517578,1278.0,612.9000244140625,915.9000244140625,3349.0
2023-08-24,2400.0,12015.0,1141.0,4458.0,2032.3333740234375,165.60000610351562,1306.0,609.7999877929688,922.2000122070312,3354.0
2023-08-25,2395.0,11860.0,1136.5,4449.0,2002.6666259765625,165.10000610351562,1285.5,608.4000244140625,921.5,3351.0
2023-08-28,2436.5,12000.0,1155.5,4472.0,2009.0,166.5,1311.5,617.9000244140625,931.0999755859375,3408.0
2023-08-29,2431.5,11950.0,1155.5,4467.0,2009.6666259765625,166.5,1316.0,650.7000122070312,936.2000122070312,3423.0
2023-08-30,2456.5,12035.0,1167.5,4490.0,1976.3333740234375,167.60000610351562,1317.0,638.0999755859375,937.7999877929688,3419.0
2023-08-31,2515.0,12145.0,1163.5,4508.0,1993.6666259765625,168.3000030517578,1319.0,640.0,941.7999877929688,3447.0
2023-09-01,2519.5,12535.0,1183.0,4510.0,1997.6666259765625,168.60000610351562,1335.0,637.4000244140625,950.7000122070312,3506.0
2023-09-04,2597.5,12515.0,1214.5,4533.0,1987.3333740234375,169.3000030517578,1347.0,630.9000244140625,962.0,3642.0
2023-09-05,2589.0,12480.0,1217.5,4550.0,1998.0,168.0,1345.5,631.9000244140625,964.5,3631.0
2023-09-06,2651.0,12690.0,1230.0,4524.0,1997.3333740234375,169.10000610351562,1359.0,626.0,970.2999877929688,3627.0
2023-09-07,2637.0,12630.0,1228.0,4526.0,2004.0,171.60000610351562,1372.0,620.0,968.2000122070312,3555.0
2023-09-08,2603.0,12375.0,1212.0,4510.0,1999.0,171.3000030517578,1357.0,630.2999877929688,948.5999755859375,3541.0
2023-09-11,2595.0,12465.0,1264.0,4545.0,1991.0,171.10000610351562,1351.5,634.5,949.7000122070312,3539.0
2023-09-12,2657.0,12615.0,1277.0,4664.0,2005.6666259765625,172.89999389648438,1377.0,642.7000122070312,963.9000244140625,3518.0
2023-09-13,2707.5,12445.0,1317.0,4716.0,2068.0,174.3000030517578,1363.0,653.2999877929688,974.7999877929688,3543.0
2023-09-14,2748.0,12645.0,1319.5,4805.0,2050.0,174.60000610351562,1381.5,672.2999877929688,985.2000122070312,3637.0
2023-09-15,2821.5,12930.0,1291.5,4860.0,2016.0,179.10000610351562,1426.0,696.5,995.7000122070312,3646.0
2023-09-19,2880.0,12805.0,1324.5,4829.0,2023.6666259765625,181.0,1413.0,698.9000244140625,1002.5,3750.0
2023-09-20,2799.0,12600.0,1301.0,4820.0,2044.3333740234375,180.60000610351562,1409.5,686.2999877929688,996.5,3738.0
2023-09-21,2785.5,12320.0,1318.0,4752.0,2007.6666259765625,180.0,1395.0,721.0999755859375,986.2000122070312,3752.0
2023-09-22,2788.5,12200.0,1331.0,4711.0,1965.6666259765625,181.1999969482422,1366.5,703.2999877929688,974.9000244140625,3718.0
2023-09-25,2761.5,12390.0,1297.5,4768.0,1993.6666259765625,181.5,1367.0,706.0,981.5,3717.0
2023-09-26,2716.5,12270.0,1310.0,4804.0,2001.3333740234375,181.3000030517578,1354.0,706.0999755859375,977.0,3713.0
2023-09-27,2748.0,12405.0,1313.0,4810.0,2001.0,183.1999969482422,1360.5,691.2000122070312,980.9000244140625,3676.0
2023-09-28,2706.0,12225.0,1297.5,4672.0,1988.0,179.10000610351562,1336.0,690.0999755859375,953.9000244140625,3640.0
2023-09-29,2677.5,12240.0,1268.5,4641.0,1951.6666259765625,176.60000610351562,1316.5,668.7999877929688,939.9000244140625,3505.0
2023-10-02,2687.0,12205.0,1288.0,4576.0,1925.0,175.0,1307.0,650.0,934.2000122070312,3500.0
2023-10-03,2605.0,12260.0,1275.0,4494.0,1904.0,175.0,1277.0,616.0,915.0999755859375,3395.0
2023-10-04,2477.5,12110.0,1206.5,4352.0,1891.6666259765625,171.3000030517578,1245.5,579.0,899.2999877929688,3236.0
2023-10-05,2590.0,12320.0,1255.0,4419.0,1919.3333740234375,174.0,1278.0,594.2000122070312,911.2999877929688,3329.0
2023-10-06,2572.0,12260.0,1239.0,4484.0,1929.6666259765625,173.10000610351562,1295.5,596.0,908.4000244140625,3326.0
