Date,AMZN,META,GOOG,BA,TSLA,AAPL,WMT,NFLX,XOM,JNJ
2015-04-10,19.13249969482422,82.04000091552734,26.926572799682617,154.3800048828125,14.0600004196167,31.774999618530273,26.883333206176758,64.93856811523438,85.55999755859375,102.05999755859375
2015-04-13,19.118000030517578,83.01000213623047,26.884687423706055,153.24000549316406,13.985333442687988,31.712499618530273,26.76333236694336,67.81143188476562,85.33999633789062,100.55000305175781
2015-04-14,19.25550079345703,83.5199966430664,26.446889877319336,153.2100067138672,13.830666542053223,31.575000762939453,26.71666717529297,68.38714599609375,86.62999725341797,100.5199966430664
2015-04-15,19.172500610351562,82.70999908447266,26.55359649658203,152.42999267578125,13.85533332824707,31.69499969482422,26.579999923706055,67.92285919189453,88.08000183105469,100.5999984741211
2015-04-16,19.302000045776367,82.30999755859375,26.61692237854004,151.97000122070312,13.779999732971191,31.542499542236328,26.413333892822266,80.29285430908203,87.7300033569336,99.79000091552734
2015-04-17,18.777999877929688,80.77999877929688,26.13075828552246,149.60000610351562,13.78600025177002,31.1875,25.959999084472656,81.6500015258789,86.93000030517578,99.58000183105469
2015-04-20,19.475500106811523,83.08999633789062,26.695707321166992,152.6699981689453,13.684666633605957,31.899999618530273,26.046667098999023,81.05571746826172,87.23999786376953,100.20999908447266
2015-04-21,19.55900001525879,83.62000274658203,26.62540054321289,153.3300018310547,13.96066665649414,31.727500915527344,26.010000228881836,80.06285858154297,86.87999725341797,100.30000305175781
2015-04-22,19.489999771118164,84.62999725341797,26.894411087036133,151.19000244140625,14.629332542419434,32.154998779296875,26.143333435058594,79.66857147216797,87.45999908447266,100.43000030517578
2015-04-23,19.499500274658203,82.41000366210938,27.275115966796875,149.8699951171875,14.573332786560059,32.41749954223633,26.393333435058594,79.86571502685547,87.54000091552734,100.45999908447266
2015-04-24,22.2549991607666,81.52999877929688,28.175643920898438,148.39999389648438,14.562000274658203,32.56999969482422,26.613332748413086,79.77143096923828,86.97000122070312,101.08000183105469
2015-04-27,21.92799949645996,81.91000366210938,27.76849937438965,147.8000030517578,15.436667442321777,33.162498474121094,26.456666946411133,80.86856842041016,87.01000213623047,100.58000183105469
2015-04-28,21.465499877929688,80.68000030517578,27.68400001525879,147.50999450683594,15.36533260345459,32.63999938964844,26.366666793823242,80.43714141845703,87.80000305175781,100.73999786376953
2015-04-29,21.4685001373291,80.47000122070312,27.45400047302246,146.14999389648438,15.49666690826416,32.15999984741211,25.959999084472656,80.40714263916016,87.87000274658203,100.38999938964844
2015-04-30,21.089000701904297,78.7699966430664,26.867000579833984,143.33999633789062,15.069999694824219,31.287500381469727,26.016666412353516,79.5,87.37000274658203,99.19999694824219
2015-05-01,21.14349937438965,78.98999786376953,26.895000457763672,144.6699981689453,15.0686674118042,32.23749923706055,26.200000762939453,79.57571411132812,88.8499984741211,100.12999725341797
2015-05-04,21.152000427246094,78.80999755859375,27.038999557495117,144.02000427246094,15.36733341217041,32.17499923706055,26.393333435058594,79.27143096923828,89.11000061035156,100.3499984741211
2015-05-05,21.059499740600586,77.55999755859375,26.540000915527344,142.91000366210938,15.529999732971191,31.450000762939453,26.043333053588867,80.79285430908203,88.61000061035156,99.5
2015-05-06,20.954999923706055,78.0999984741211,26.211000442504883,141.0399932861328,15.362000465393066,31.252500534057617,25.883333206176758,80.07714080810547,88.19000244140625,99.16999816894531
2015-05-07,21.3439998626709,78.43000030517578,26.53499984741211,141.49000549316406,15.786666870117188,31.315000534057617,26.010000228881836,80.74857330322266,87.5999984741211,99.66000366210938
2015-05-08,21.684499740600586,78.51000213623047,26.910999298095703,145.4600067138672,15.77400016784668,31.905000686645508,26.176666259765625,82.0857162475586,88.98999786376953,101.47000122070312
2015-05-11,21.642499923706055,78.01000213623047,26.78499984741211,145.88999938964844,15.965999603271484,31.579999923706055,26.03333282470703,84.27857208251953,86.77999877929688,101.02999877929688
2015-05-12,21.551000595092773,77.45999908447266,26.45199966430664,145.42999267578125,16.31599998474121,31.467500686645508,26.31999969482422,83.37714385986328,87.0199966430664,100.47000122070312
2015-05-13,21.3435001373291,78.44000244140625,26.481000900268555,145.6199951171875,16.211999893188477,31.502500534057617,26.053333282470703,82.87285614013672,86.55999755859375,100.55000305175781
2015-05-14,21.61400032043457,81.37000274658203,26.920000076293945,147.9600067138672,16.273332595825195,32.23749923706055,26.239999771118164,83.8357162475586,86.97000122070312,101.83000183105469
2015-05-15,21.299999237060547,80.41999816894531,26.6924991607666,146.8800048828125,16.589332580566406,32.192501068115234,26.413333892822266,87.60713958740234,87.3499984741211,102.30000305175781
2015-05-18,21.261999130249023,80.87999725341797,26.614999771118164,146.7100067138672,16.583332061767578,32.54750061035156,26.639999389648438,88.26714324951172,86.8499984741211,103.41999816894531
2015-05-19,21.085500717163086,80.62999725341797,26.868000030517578,147.0500030517578,16.47599983215332,32.51750183105469,25.476667404174805,88.06857299804688,86.98999786376953,103.95999908447266
2015-05-20,21.19300079345703,80.55000305175781,26.963499069213867,146.4199981689453,16.290000915527344,32.51499938964844,25.299999237060547,88.79000091552734,87.12999725341797,103.5999984741211
2015-05-21,21.581499099731445,80.4800033569336,27.125499725341797,147.35000610351562,16.374666213989258,32.84749984741211,25.3700008392334,89.00285339355469,87.20999908447266,102.41999816894531
2015-05-22,21.381500244140625,80.54000091552734,27.00550079345703,144.80999755859375,16.51533317565918,33.1349983215332,25.286666870117188,88.83856964111328,86.5199966430664,101.3499984741211
2015-05-26,21.273500442504883,79.33000183105469,26.615999221801758,142.8000030517578,16.497333526611328,32.404998779296875,24.96666717529297,87.99285888671875,85.3499984741211,100.81999969482422
2015-05-27,21.570999145507812,80.55000305175781,26.989500045776367,143.0,16.495332717895508,33.0099983215332,25.06333351135254,89.85713958740234,85.11000061035156,101.12999725341797
2015-05-28,21.328500747680664,80.1500015258789,26.98900032043457,142.3300018310547,16.76333236694336,32.94499969482422,24.946666717529297,89.50714111328125,85.11000061035156,101.1500015258789
2015-05-29,21.46150016784668,79.19000244140625,26.605499267578125,140.52000427246094,16.719999313354492,32.56999969482422,24.75666618347168,89.15142822265625,85.19999694824219,100.13999938964844
2015-06-01,21.54599952697754,80.29000091552734,26.699499130249023,141.25,16.6299991607666,32.6349983215332,24.90999984741211,89.00285339355469,85.12999725341797,100.04000091552734
2015-06-02,21.54949951171875,80.44000244140625,26.958999633789062,143.25,16.55666732788086,32.4900016784668,24.843332290649414,89.12999725341797,85.13999938964844,99.9800033569336
2015-06-03,21.829500198364258,82.44000244140625,27.015499114990234,143.80999755859375,16.599332809448242,32.529998779296875,24.963333129882812,88.8085708618164,84.94999694824219,100.08999633789062
2015-06-04,21.538999557495117,82.05000305175781,26.834999084472656,141.19000244140625,16.39466667175293,32.34000015258789,24.71666717529297,89.34857177734375,84.22000122070312,99.2300033569336
2015-06-05,21.34749984741211,82.13999938964844,26.666500091552734,140.72999572753906,16.609333038330078,32.162498474121094,24.35333251953125,90.45999908447266,84.27999877929688,98.58999633789062
2015-06-08,21.174999237060547,80.66999816894531,26.34149932861328,140.63999938964844,17.086000442504883,31.950000762939453,24.203332901000977,89.60428619384766,84.8499984741211,97.95999908447266
2015-06-09,21.27400016784668,80.66999816894531,26.33449935913086,140.10000610351562,17.066667556762695,31.854999542236328,24.156667709350586,92.44999694824219,84.58000183105469,98.20999908447266
2015-06-10,21.53849983215332,82.16000366210938,26.83449935913086,141.6199951171875,16.713333129882812,32.220001220703125,24.309999465942383,95.87142944335938,85.20999908447266,98.87999725341797
2015-06-11,21.648500442504883,81.83000183105469,26.730499267578125,142.9600067138672,16.76066780090332,32.147499084472656,24.31333351135254,95.09428405761719,85.08999633789062,99.23999786376953
2015-06-12,21.496000289916992,81.52999877929688,26.616500854492188,142.8000030517578,16.71266746520996,31.792499542236328,24.143333435058594,94.41857147216797,84.0199966430664,98.3499984741211
2015-06-15,21.183500289916992,80.70999908447266,26.360000610351562,142.2899932861328,16.691999435424805,31.729999542236328,23.976667404174805,93.43142700195312,83.72000122070312,97.48999786376953
2015-06-16,21.363000869750977,81.05999755859375,26.407499313354492,142.33999633789062,16.874666213989258,31.899999618530273,24.116666793823242,95.27285766601562,84.68000030517578,98.36000061035156
2015-06-17,21.390499114990234,81.79000091552734,26.46299934387207,143.42999267578125,17.360666275024414,31.825000762939453,24.24333381652832,94.27143096923828,84.7300033569336,98.7300033569336
